trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
551,False,"{'a': 0.5, 'e': 0.19147462225590384}",20,3,28.663769310804966,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
552,False,"{'a': 0.5, 'e': 0.19090105916394629}",30,0,-11.543510536116498,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 1}",0
553,False,"{'a': 0.5, 'e': 0.19032921418280985}",25,12,15.372380631941805,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
554,False,"{'a': 0.5, 'e': 0.18975908216588572}",25,11,-9.21461606706272,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
555,False,"{'a': 0.5, 'e': 0.18919065798198204}",35,17,35.03468475436228,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
556,False,"{'a': 0.5, 'e': 0.1886239365152772}",25,11,17.20898966796193,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
557,False,"{'a': 0.5, 'e': 0.18805891266527416}",25,17,14.938256232001589,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
558,False,"{'a': 0.5, 'e': 0.18749558134675456}",25,11,27.570840333181465,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
559,False,"{'a': 0.5, 'e': 0.18693393748973264}",25,9,-39.41216153462368,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
560,False,"{'a': 0.5, 'e': 0.18637397603940997}",20,16,6.38377187708199,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
561,False,"{'a': 0.5, 'e': 0.18581569195612965}",20,2,10.767571896281826,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
562,False,"{'a': 0.5, 'e': 0.18525908021533122}",20,3,-49.297320226096275,"{0: 14, 1: 0, 2: 1, 3: 1, 4: 1}",1
563,False,"{'a': 0.5, 'e': 0.1847041358075052}",25,20,10.341964399948731,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
564,False,"{'a': 0.5, 'e': 0.1841508537381482}",20,0,8.159909945769801,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
565,False,"{'a': 0.5, 'e': 0.18359922902771786}",20,11,3.016618183120886,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
566,False,"{'a': 0.5, 'e': 0.18304925671158812}",20,10,18.175317568255526,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
567,False,"{'a': 0.5, 'e': 0.1825009318400043}",20,0,29.961190739374953,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
568,False,"{'a': 0.5, 'e': 0.18195424947803895}",20,10,-13.352561261590605,"{0: 7, 1: 1, 2: 2, 3: 0, 4: 0}",1
569,False,"{'a': 0.5, 'e': 0.18140920470554706}",30,9,24.886715971342667,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
570,False,"{'a': 0.5, 'e': 0.1808657926171221}",20,9,-15.854857720354637,"{0: 9, 1: 0, 2: 1, 3: 1, 4: 0}",1
571,False,"{'a': 0.5, 'e': 0.18032400832205148}",20,10,6.298977082777158,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
572,False,"{'a': 0.5, 'e': 0.17978384694427296}",25,9,8.862718270154542,"{0: 15, 1: 0, 2: 0, 3: 1, 4: 0}",1
573,False,"{'a': 0.5, 'e': 0.1792453036223305}",20,9,22.263947054570675,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
574,False,"{'a': 0.5, 'e': 0.17870837350933053}",25,12,17.857678203492778,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
575,False,"{'a': 0.5, 'e': 0.1781730517728984}",20,2,9.829596509651745,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
576,False,"{'a': 0.5, 'e': 0.17763933359513495}",20,6,0.712071718823488,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
577,False,"{'a': 0.5, 'e': 0.17710721417257289}",25,4,14.06177416906671,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
578,False,"{'a': 0.5, 'e': 0.17657668871613388}",25,19,3.5373290009631426,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
579,False,"{'a': 0.5, 'e': 0.17604775245108517}",25,19,10.01364486127868,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
580,False,"{'a': 0.5, 'e': 0.17552040061699686}",25,5,-29.9871052640561,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
581,False,"{'a': 0.5, 'e': 0.17499462846769887}",20,8,-22.070055441058074,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
582,False,"{'a': 0.5, 'e': 0.17447043127123832}",25,13,10.445003883994032,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
583,False,"{'a': 0.5, 'e': 0.17394780430983683}",25,11,10.783579734649251,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
584,False,"{'a': 0.5, 'e': 0.17342674287984836}",30,18,22.85671998369841,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
585,False,"{'a': 0.5, 'e': 0.17290724229171636}",20,7,24.16909566626373,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
586,False,"{'a': 0.5, 'e': 0.17238929786993218}",25,7,-21.549750924446993,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 1}",1
587,False,"{'a': 0.5, 'e': 0.1718729049529924}",25,13,7.8867187959473934,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
588,False,"{'a': 0.5, 'e': 0.17135805889335737}",25,10,17.70810834079826,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
589,False,"{'a': 0.5, 'e': 0.170844755057409}",25,0,35.47378421314139,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
590,False,"{'a': 0.5, 'e': 0.17033298882540943}",20,0,5.535162389539315,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
591,False,"{'a': 0.5, 'e': 0.16982275559145898}",30,11,9.277390443588196,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
592,False,"{'a': 0.5, 'e': 0.16931405076345518}",20,6,-10.364641085865406,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
593,False,"{'a': 0.5, 'e': 0.1688068697630511}",20,0,21.739899474121852,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
594,False,"{'a': 0.5, 'e': 0.16830120802561438}",20,9,17.54036869598418,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
595,False,"{'a': 0.5, 'e': 0.16779706100018585}",20,12,13.165871508016423,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
596,False,"{'a': 0.5, 'e': 0.167294424149439}",20,10,6.052149206571577,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
597,False,"{'a': 0.5, 'e': 0.16679329294963874}",25,2,-23.250583853884773,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
598,False,"{'a': 0.5, 'e': 0.16629366289060088}",20,0,-106.20394640575881,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 3}",0
599,False,"{'a': 0.5, 'e': 0.16579552947565152}",20,12,12.739497360409526,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
600,False,"{'a': 0.5, 'e': 0.16529888822158653}",20,12,13.3394904106618,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
601,False,"{'a': 0.5, 'e': 0.16480373465863135}",30,10,17.964672569643007,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
602,False,"{'a': 0.5, 'e': 0.16431006433040046}",20,12,-6.6033805443017215,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
603,False,"{'a': 0.5, 'e': 0.16381787279385768}",25,11,18.841678152351022,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
604,False,"{'a': 0.5, 'e': 0.1633271556192758}",20,13,12.811775261010382,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
605,False,"{'a': 0.5, 'e': 0.16283790839019696}",20,9,9.195104330277582,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
606,False,"{'a': 0.5, 'e': 0.16235012670339277}",20,13,13.25796565287935,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
607,False,"{'a': 0.5, 'e': 0.16186380616882481}",30,12,5.332365248891113,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
608,False,"{'a': 0.5, 'e': 0.16137894240960493}",35,18,12.5381704031465,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
609,False,"{'a': 0.5, 'e': 0.16089553106195606}",25,8,-23.369823542674837,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
610,False,"{'a': 0.5, 'e': 0.16041356777517274}",25,3,-34.41265806642905,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
611,False,"{'a': 0.5, 'e': 0.15993304821158225}",25,9,13.889586811650323,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
612,False,"{'a': 0.5, 'e': 0.15945396804650516}",25,0,-65.52818002751397,"{0: 22, 1: 0, 2: 0, 3: 1, 4: 2}",0
613,False,"{'a': 0.5, 'e': 0.15897632296821687}",30,0,39.46653588280105,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
614,False,"{'a': 0.5, 'e': 0.1585001086779083}",30,18,-63.11862335502541,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
615,False,"{'a': 0.5, 'e': 0.1580253208896478}",20,0,29.739591878286472,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
616,False,"{'a': 0.5, 'e': 0.15755195533034191}",30,18,4.667752144830768,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
617,False,"{'a': 0.5, 'e': 0.1570800077396975}",25,15,-7.917090469585028,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
618,False,"{'a': 0.5, 'e': 0.156609473870183}",35,20,25.22564655515413,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
619,False,"{'a': 0.5, 'e': 0.15614034948699052}",20,0,-30.847115803672487,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
620,False,"{'a': 0.5, 'e': 0.1556726303679973}",30,12,-28.19951352224429,"{0: 14, 1: 3, 2: 0, 3: 0, 4: 1}",1
621,False,"{'a': 0.5, 'e': 0.15520631230372822}",25,14,11.685086691235062,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
622,False,"{'a': 0.5, 'e': 0.1547413910973175}",20,6,8.681765636566993,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
623,False,"{'a': 0.5, 'e': 0.15427786256447115}",30,14,-56.122857210772885,"{0: 12, 1: 1, 2: 1, 3: 1, 4: 1}",1
624,False,"{'a': 0.5, 'e': 0.15381572253342926}",30,10,25.527675098833566,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
625,False,"{'a': 0.5, 'e': 0.15335496684492847}",20,13,15.276528420594296,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
626,False,"{'a': 0.5, 'e': 0.15289559135216438}",35,16,14.479757984368486,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
627,False,"{'a': 0.5, 'e': 0.15243759192075454}",30,15,20.29487735355518,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
628,False,"{'a': 0.5, 'e': 0.1519809644287009}",30,0,13.63053833630132,"{0: 27, 1: 0, 2: 3, 3: 0, 4: 0}",0
629,False,"{'a': 0.5, 'e': 0.15152570476635302}",25,17,16.038809947756697,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
630,False,"{'a': 0.5, 'e': 0.15107180883637084}",20,14,-7.685517004517236,"{0: 4, 1: 1, 2: 1, 3: 0, 4: 0}",1
631,False,"{'a': 0.5, 'e': 0.15061927255368793}",20,9,15.081228445367376,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
632,False,"{'a': 0.5, 'e': 0.15016809184547464}",25,5,-29.119128411380522,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",1
633,False,"{'a': 0.5, 'e': 0.14971826265110164}",20,9,6.584163759259616,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
634,False,"{'a': 0.5, 'e': 0.14926978092210305}",20,6,21.05455561218994,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
635,False,"{'a': 0.5, 'e': 0.14882264262214037}",30,12,21.57609766574407,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
636,False,"{'a': 0.5, 'e': 0.14837684372696583}",25,1,-12.924640971858956,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 1}",1
637,False,"{'a': 0.5, 'e': 0.1479323802243864}",30,17,21.750503156850606,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
638,False,"{'a': 0.5, 'e': 0.14748924811422748}",25,3,31.504781789628158,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
639,False,"{'a': 0.5, 'e': 0.1470474434082972}",20,0,0.6527351416863183,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
640,False,"{'a': 0.5, 'e': 0.14660696213035015}",30,17,13.799978066096983,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
641,False,"{'a': 0.5, 'e': 0.14616780031605184}",20,7,-39.43386568353935,"{0: 11, 1: 0, 2: 0, 3: 1, 4: 1}",1
642,False,"{'a': 0.5, 'e': 0.14572995401294303}",25,20,9.956892071410746,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
643,False,"{'a': 0.5, 'e': 0.145293419280404}",25,8,30.58467817751507,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
644,False,"{'a': 0.5, 'e': 0.14485819218961926}",20,11,-33.87033847669831,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 1}",1
645,False,"{'a': 0.5, 'e': 0.14442426882354198}",20,11,6.100719667642494,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
646,False,"{'a': 0.5, 'e': 0.143991645276859}",25,0,23.052285144385817,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
647,False,"{'a': 0.5, 'e': 0.14356031765595542}",20,1,19.68410753757676,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
648,False,"{'a': 0.5, 'e': 0.14313028207887982}",20,9,0.15628545018905537,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
649,False,"{'a': 0.5, 'e': 0.14270153467530902}",25,10,15.35426392146817,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
650,False,"{'a': 0.5, 'e': 0.1422740715865136}",20,12,14.847574496989093,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
651,False,"{'a': 0.5, 'e': 0.14184788896532272}",20,12,15.31406082320162,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
652,False,"{'a': 0.5, 'e': 0.14142298297609007}",30,18,15.27432898935955,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
653,False,"{'a': 0.5, 'e': 0.14099934979465875}",25,15,16.883630695371217,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
654,False,"{'a': 0.5, 'e': 0.1405769856083274}",25,14,-1.0008533708958982,"{0: 10, 1: 0, 2: 0, 3: 1, 4: 0}",1
655,False,"{'a': 0.5, 'e': 0.14015588661581535}",20,11,16.029247452148088,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
656,False,"{'a': 0.5, 'e': 0.13973604902722894}",25,3,31.296729943394823,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
657,False,"{'a': 0.5, 'e': 0.13931746906402698}",25,8,-9.318215590379982,"{0: 14, 1: 1, 2: 1, 3: 1, 4: 0}",1
658,False,"{'a': 0.5, 'e': 0.138900142958987}",20,12,16.780878889555314,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
659,False,"{'a': 0.5, 'e': 0.13848406695617121}",25,11,24.993659907959284,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
660,False,"{'a': 0.5, 'e': 0.13806923731089282}",25,6,17.207967455991902,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
661,False,"{'a': 0.5, 'e': 0.13765565028968216}",30,16,19.099855833195477,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
662,False,"{'a': 0.5, 'e': 0.13724330217025332}",20,9,8.635255403887683,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
663,False,"{'a': 0.5, 'e': 0.13683218924147036}",25,3,-23.56141337582982,"{0: 17, 1: 0, 2: 5, 3: 0, 4: 0}",1
664,False,"{'a': 0.5, 'e': 0.13642230780331424}",20,0,19.276820621198276,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
665,False,"{'a': 0.5, 'e': 0.13601365416684916}",20,8,-1.216032469691053,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
666,False,"{'a': 0.5, 'e': 0.1356062246541897}",20,0,26.75929054193818,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
667,False,"{'a': 0.5, 'e': 0.13520001559846748}",25,10,-34.39618522191519,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 1}",1
668,False,"{'a': 0.5, 'e': 0.1347950233437982}",25,7,16.750933251393185,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
669,False,"{'a': 0.5, 'e': 0.1343912442452489}",20,13,13.380766327084627,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
670,False,"{'a': 0.5, 'e': 0.13398867466880493}",20,9,15.273315145509036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
671,False,"{'a': 0.5, 'e': 0.13358731099133747}",25,9,-14.005503873744267,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 1}",1
672,False,"{'a': 0.5, 'e': 0.1331871496005706}",25,0,-17.230037371985752,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
673,False,"{'a': 0.5, 'e': 0.13278818689504915}",25,18,15.377981629124632,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
674,False,"{'a': 0.5, 'e': 0.13239041928410605}",20,0,28.49443801103913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
675,False,"{'a': 0.5, 'e': 0.13199384318783022}",20,10,15.766449776366349,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
676,False,"{'a': 0.5, 'e': 0.131598455037034}",20,16,8.171526663679003,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
677,False,"{'a': 0.5, 'e': 0.13120425127322136}",25,7,8.830427560412847,"{0: 15, 1: 3, 2: 0, 3: 0, 4: 0}",1
678,False,"{'a': 0.5, 'e': 0.13081122834855582}",20,11,14.06178036743777,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
679,False,"{'a': 0.5, 'e': 0.13041938272582848}",35,13,27.726933254396553,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
680,False,"{'a': 0.5, 'e': 0.1300287108784259}",20,12,15.075514648665727,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
681,False,"{'a': 0.5, 'e': 0.12963920929029896}",20,10,19.593265510139673,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
682,False,"{'a': 0.5, 'e': 0.12925087445593067}",20,16,5.911032792965898,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
683,False,"{'a': 0.5, 'e': 0.12886370288030502}",20,0,35.73600687659636,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
684,False,"{'a': 0.5, 'e': 0.12847769107887502}",25,0,21.727624883281212,"{0: 23, 1: 1, 2: 1, 3: 0, 4: 0}",0
685,False,"{'a': 0.5, 'e': 0.12809283557753198}",20,10,15.261800219305618,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
686,False,"{'a': 0.5, 'e': 0.12770913291257383}",20,9,23.44374955060946,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
687,False,"{'a': 0.5, 'e': 0.12732657963067387}",25,0,38.20523498162314,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
688,False,"{'a': 0.5, 'e': 0.12694517228885002}",25,8,24.141227014866452,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
689,False,"{'a': 0.5, 'e': 0.12656490745443366}",20,3,32.39403467258384,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
690,False,"{'a': 0.5, 'e': 0.12618578170503877}",30,8,34.4430167344766,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
691,False,"{'a': 0.5, 'e': 0.12580779162853092}",30,13,31.96528512994045,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
692,False,"{'a': 0.5, 'e': 0.12543093382299692}",20,0,2.3790769595598613,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
693,False,"{'a': 0.5, 'e': 0.12505520489671398}",25,17,4.981616872264319,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
694,False,"{'a': 0.5, 'e': 0.12468060146811931}",25,1,23.133827534795383,"{0: 23, 1: 1, 2: 0, 3: 0, 4: 0}",1
695,False,"{'a': 0.5, 'e': 0.12430712016577938}",35,19,29.197191819444924,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
696,False,"{'a': 0.5, 'e': 0.12393475762836002}",30,18,20.143546738613676,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
697,False,"{'a': 0.5, 'e': 0.12356351050459588}",30,16,3.6948612367246754,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
698,False,"{'a': 0.5, 'e': 0.12319337545326038}",35,12,35.78016675855203,"{0: 22, 1: 1, 2: 0, 3: 0, 4: 0}",1
699,False,"{'a': 0.5, 'e': 0.12282434914313546}",25,5,25.25776792426509,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",1
700,False,"{'a': 0.5, 'e': 0.1224564282529819}",25,13,20.058878215389583,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
701,False,"{'a': 0.5, 'e': 0.1220896094715092}",20,8,17.41119240755025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
702,False,"{'a': 0.5, 'e': 0.12172388949734589}",20,8,22.414828244961818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
703,False,"{'a': 0.5, 'e': 0.12135926503900965}",25,17,13.01551051805833,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
704,False,"{'a': 0.5, 'e': 0.12099573281487792}",25,3,38.6714961922925,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
705,False,"{'a': 0.5, 'e': 0.12063328955315826}",20,10,5.59879246950293,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
706,False,"{'a': 0.5, 'e': 0.12027193199185891}",30,12,11.234246515019736,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
707,False,"{'a': 0.5, 'e': 0.11991165687875927}",35,25,16.030654613071935,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
708,False,"{'a': 0.5, 'e': 0.11955246097138093}",20,6,23.37843718201483,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
709,False,"{'a': 0.5, 'e': 0.11919434103695832}",20,0,-30.170951491862592,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",1
710,False,"{'a': 0.5, 'e': 0.11883729385240965}",25,15,16.143190714218704,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
711,False,"{'a': 0.5, 'e': 0.11848131620430775}",25,20,7.834203468587765,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
712,False,"{'a': 0.5, 'e': 0.11812640488885146}",30,21,15.906263054711568,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
713,False,"{'a': 0.5, 'e': 0.1177725567118365}",25,2,20.72922548153023,"{0: 21, 1: 2, 2: 0, 3: 0, 4: 0}",1
714,False,"{'a': 0.5, 'e': 0.11741976848862698}",20,8,-22.89533459241831,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
715,False,"{'a': 0.5, 'e': 0.11706803704412637}",25,13,8.020851226781986,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
716,False,"{'a': 0.5, 'e': 0.11671735921274938}",30,0,32.71105977073184,"{0: 29, 1: 0, 2: 1, 3: 0, 4: 0}",0
717,False,"{'a': 0.5, 'e': 0.11636773183839315}",25,11,25.40952895708892,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
718,False,"{'a': 0.5, 'e': 0.116019151774409}",30,19,7.030944907465555,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
719,False,"{'a': 0.5, 'e': 0.11567161588357389}",30,19,21.443403750472232,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
720,False,"{'a': 0.5, 'e': 0.11532512103806251}",30,14,29.82190261919279,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
721,False,"{'a': 0.5, 'e': 0.11497966411941893}",20,13,10.571001641432142,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
722,False,"{'a': 0.5, 'e': 0.11463524201852858}",25,0,34.35497670328226,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
723,False,"{'a': 0.5, 'e': 0.11429185163559014}",20,14,11.131373048511527,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
724,False,"{'a': 0.5, 'e': 0.11394948988008788}",25,3,33.8544302220769,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
725,False,"{'a': 0.5, 'e': 0.11360815367076371}",30,19,16.507221081599226,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
726,False,"{'a': 0.5, 'e': 0.11326783993558948}",20,11,15.55942184515199,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
727,False,"{'a': 0.5, 'e': 0.11292854561173918}",25,16,5.780659326012061,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
728,False,"{'a': 0.5, 'e': 0.11259026764556165}",20,0,2.8896822279500363,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
729,False,"{'a': 0.5, 'e': 0.11225300299255297}",25,9,2.4158562553952736,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 0}",1
730,False,"{'a': 0.5, 'e': 0.11191674861732888}",35,14,32.398145883697325,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 0}",1
731,False,"{'a': 0.5, 'e': 0.11158150149359779}",20,0,31.50464101668237,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
732,False,"{'a': 0.5, 'e': 0.1112472586041333}",25,0,15.39010947310542,"{0: 22, 1: 1, 2: 2, 3: 0, 4: 0}",0
733,False,"{'a': 0.5, 'e': 0.11091401694074722}",30,4,39.04493332221756,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
734,False,"{'a': 0.5, 'e': 0.11058177350426224}",20,12,3.8902514298528015,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
735,False,"{'a': 0.5, 'e': 0.11025052530448522}",30,16,24.908051185775445,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
